,official_name,level,speakers,country,official,regional,minority,national,widely_spoken,country_count,max_urbanization,max_internet_use
1933,Ngomburr,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
1934,Ngong,Critically Endangered,2,Cameroon,0,0,0,0,0,1,59.315,41.9
1935,Ngumbarl,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
1936,Nguôn,Endangered,1000,Viet Nam;Lao PDR,0,0,0,0,0,2,39.48,78.1
1937,Ngwaba,Vulnerable,10000,Nigeria,0,0,0,0,0,1,54.283,39.2
1938,Nhanta,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
1939,Nheengatú,Endangered,19060,"Brazil;Colombia;Venezuela, RB",0,0,0,0,0,3,88.438,84.2
1940,Nhirrpi,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
1941,Nhuwala,Severely Endangered,10,Australia,0,0,0,0,0,1,86.617,97.1
1942,Nicaragua Creole English,Vulnerable,500000,Nicaragua,0,0,0,0,0,1,59.849,58.2
1943,Nicaraguan Sign Language,Threatened,3000,Nicaragua,0,0,0,0,0,1,59.849,58.2
1944,Niellim,Threatened,5160,Chad,0,0,0,0,0,1,24.366,13.2
1946,Niitsipowahsin,Severely Endangered,2800,United States;Canada,0,0,0,0,0,2,83.298,94.0
1947,Niksek,Endangered,300,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
1948,Nila,Threatened,1800,Timor-Leste,0,0,0,0,0,1,32.456,34.0
1949,Nimanburru,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
1950,Nimbari,Extinct,0,Cameroon,0,0,0,0,0,1,59.315,41.9
1951,Nimo,Endangered,178,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
1952,Ninam,Vulnerable,560,"Brazil;Venezuela, RB",0,0,0,0,0,2,88.438,84.2
1953,Ninde,Threatened,1100,Vanuatu,0,0,0,0,0,1,25.976,45.7
1954,Ningera,Endangered,213,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
1955,Ninggerum,Threatened,3500,Indonesia;Papua New Guinea,0,0,0,0,0,2,58.572,69.2
1956,Ningil,Endangered,500,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
1957,Ningye,Threatened,4000,Nigeria,0,0,0,0,0,1,54.283,39.2
1958,Ninzo,Critically Endangered,2,Nigeria,0,0,0,0,0,1,54.283,39.2
1959,Niolean,Severely Endangered,90,Vanuatu,0,0,0,0,0,1,25.976,45.7
1960,Nipode,Severely Endangered,50,Brazil;Peru;Colombia,0,0,0,0,0,3,87.788,84.2
1961,Nisga'a,Severely Endangered,333,Canada,0,0,0,0,0,1,81.862,94.0
1962,Nisvai,Endangered,200,Vanuatu,0,0,0,0,0,1,25.976,45.7
1963,Nitita,Critically Endangered,5,Vanuatu,0,0,0,0,0,1,25.976,45.7
1964,Niue,Threatened,7990,New Zealand;Cook Islands;Tonga;Niue,1,0,0,0,0,4,86.985,96.2
1965,Nivaclé,Threatened,8800,Argentina;Paraguay,0,0,0,0,0,2,92.463,89.2
1966,Nivat,Critically Endangered,10,Vanuatu,0,0,0,0,0,1,25.976,45.7
1968,Njav,Critically Endangered,10,Vanuatu,0,0,0,0,0,1,25.976,45.7
1969,Njerep,Critically Endangered,4,Nigeria,0,0,0,0,0,1,54.283,39.2
1970,Nkari,Threatened,10000,Nigeria,0,0,0,0,0,1,54.283,39.2
1971,Nkoroo,Threatened,5000,Nigeria,0,0,0,0,0,1,54.283,39.2
1973,Noghay,Threatened,70000,Russian Federation,0,0,0,0,0,1,75.331,92.2
1974,Nokuku,Endangered,250,Vanuatu,0,0,0,0,0,1,25.976,45.7
1975,Nomatsiguenga,Threatened,5531,Peru,0,0,0,0,0,1,78.922,79.5
1976,Noon,Vulnerable,50000,Senegal,0,0,0,0,0,1,49.579,60.6
1977,Norman,Severely Endangered,11100,France,0,0,0,0,0,1,81.777,86.8
1978,North Ambrym,Threatened,5250,Vanuatu,0,0,0,0,0,1,25.976,45.7
1980,North Muyu,Threatened,8000,Indonesia,0,0,0,0,0,1,58.572,69.2
1981,North Saami,Threatened,25700,Russian Federation;Sweden;Norway;Finland,0,0,0,0,0,4,88.738,99.0
1982,Northeastern Alta Mixtec,Threatened,10220,Mexico,0,0,0,0,0,1,81.582,81.2
1983,Northern Alta,Endangered,240,Philippines,0,0,0,0,0,1,48.287,83.8
1984,Northern Alta Mixtec,Threatened,3970,Mexico,0,0,0,0,0,1,81.582,81.2
1985,Northern Altai,Endangered,10000,Russian Federation,0,0,0,0,0,1,75.331,92.2
1986,Northern Baja Mixtec,Threatened,8320,Mexico,0,0,0,0,0,1,81.582,81.2
1987,Northern Bolivian Quechua,At risk,100000,Bolivia,0,0,0,0,0,1,71.186,70.2
1988,Northern Chinantec,Vulnerable,37900,Mexico,0,0,0,0,0,1,81.582,81.2
1989,Northern Frisian,Threatened,8000,Germany,0,0,0,0,0,1,77.765,92.5
1990,Northern Khanty,Threatened,10000,Russian Federation,0,0,0,0,0,1,75.331,92.2
1991,Northern Lorung,Threatened,1207,Nepal,0,0,0,0,0,1,21.903,55.8
1992,Northern Mansi,Endangered,3000,Russian Federation,0,0,0,0,0,1,75.331,92.2
1993,Northern Muji,Endangered,9000,China,0,0,0,0,0,1,64.57,77.5
1995,Northern Paiute,Critically Endangered,700,United States,0,0,0,0,0,1,83.298,93.1
1996,Northern Pame,Threatened,5620,Mexico,0,0,0,0,0,1,81.582,81.2
1997,Northern Pomo,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
1998,Northern Pumi,Vulnerable,32300,China,0,0,0,0,0,1,64.57,77.5
2000,Northern Roglai,Vulnerable,25000,Viet Nam,0,0,0,0,0,1,39.48,78.1
2001,Northern Selkup,Endangered,600,Russian Federation,0,0,0,0,0,1,75.331,92.2
2002,Northern Straits Salish,Critically Endangered,16,United States;Canada,0,0,0,0,0,2,83.298,94.0
2003,Northern Tepehuán,Threatened,8000,Mexico,0,0,0,0,0,1,81.582,81.2
2004,Northern Totonac,Threatened,3000,Mexico,0,0,0,0,0,1,81.582,81.2
2005,Northern Tujia,Severely Endangered,65000,China,0,0,0,0,0,1,64.57,77.5
2006,Northern Tutchone,Severely Endangered,200,Canada,0,0,0,0,0,1,81.862,94.0
2007,Northern Yauyos Quechua,Extinct,0,Peru,0,0,0,0,0,1,78.922,79.5
2008,Northwestern Chinantec,Threatened,1720,Mexico,0,0,0,0,0,1,81.582,81.2
2009,Norwegian Sign Language,Threatened,4000,Norway,0,0,0,0,0,1,83.995,99.0
2010,Notre,Vulnerable,2368,Benin,0,0,0,0,0,1,50.1,32.2
2011,Noy,Severely Endangered,36,Chad,0,0,0,0,0,1,24.366,13.2
2012,Nsong,Threatened,7080,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
2013,Nsyilxcən,Endangered,81,United States;Canada,0,0,0,0,0,2,83.298,94.0
2014,Nubaca,Endangered,800,Cameroon,0,0,0,0,0,1,59.315,41.9
2015,Nubi,Threatened,25000,"Kenya;South Sudan;Congo, Dem. Rep.;Uganda",0,0,0,0,0,4,47.444,35.0
2016,Nubri,Threatened,2000,Nepal,0,0,0,0,0,1,21.903,55.8
2017,Nukak,Endangered,390,Colombia,0,0,0,0,0,1,82.354,77.3
2018,Nukna,Vulnerable,1000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2019,Nukunu,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
2021,Numbami,Endangered,270,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2022,Nume,Endangered,700,Vanuatu,0,0,0,0,0,1,25.976,45.7
2024,Nungali,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
2025,Nupbikha,Vulnerable,30000,Bhutan,0,0,0,0,0,1,44.35,88.4
2026,Nusa Laut,Severely Endangered,10,Indonesia,0,0,0,0,0,1,58.572,69.2
2027,Nuuchahnulth (Nootka),Critically Endangered,73,Canada,0,0,0,0,0,1,81.862,94.0
2028,Nuxalk,Critically Endangered,21,Canada,0,0,0,0,0,1,81.862,94.0
2029,Nyagrong Minyag,Threatened,1000,China,0,0,0,0,0,1,64.57,77.5
2030,Nyahkur,Endangered,10000,Thailand,0,0,0,0,0,1,53.608,89.5
2031,Nyamal,Critically Endangered,10,Australia,0,0,0,0,0,1,86.617,97.1
2033,Nyang'i,Critically Endangered,10,Uganda,0,0,0,0,0,1,26.771,15.3
2034,Nyangumarta,Endangered,520,Australia,0,0,0,0,0,1,86.617,97.1
2035,Nyanjang,Critically Endangered,4,Cameroon,0,0,0,0,0,1,59.315,41.9
2036,Nyawaygi,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
2037,Nyenkha,Vulnerable,8692,Bhutan,0,0,0,0,0,1,44.35,88.4
2038,Nyeu,Endangered,200,Thailand,0,0,0,0,0,1,53.608,89.5
2039,Nyikina,Severely Endangered,50,Australia,0,0,0,0,0,1,86.617,97.1
2040,Nyiyaparli,Severely Endangered,50,Australia,0,0,0,0,0,1,86.617,97.1
2041,Nyulnyul,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
2042,N||ng,Critically Endangered,5,South Africa,0,0,0,0,0,1,68.819,75.7
2043,Nłeʔkepmxcín (Thompson),Severely Endangered,105,Canada,0,0,0,0,0,1,81.862,94.0
2044,O'odham,Vulnerable,15000,United States;Mexico,0,0,0,0,0,2,83.298,93.1
2045,Oaxaca Zoque,Threatened,5216,Mexico,0,0,0,0,0,1,81.582,81.2
2046,Oblo,Extinct,0,Cameroon,0,0,0,0,0,1,59.315,41.9
2047,Obokuitai,Endangered,120,Indonesia,0,0,0,0,0,1,58.572,69.2
2048,Obulom,Threatened,3420,Nigeria,0,0,0,0,0,1,54.283,39.2
2049,Ocaina,Critically Endangered,50,Peru;Colombia,0,0,0,0,0,2,82.354,79.5
2050,Ocuiltec,Endangered,737,Mexico,0,0,0,0,0,1,81.582,81.2
2051,Odoodee,Endangered,490,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2052,Odut,Severely Endangered,20,Nigeria,0,0,0,0,0,1,54.283,39.2
2053,Ofayé,Severely Endangered,12,Brazil,0,0,0,0,0,1,87.788,84.2
2054,Oirata,Threatened,1220,Indonesia,0,0,0,0,0,1,58.572,69.2
2055,Oji-Cree ,Vulnerable,6110,Canada,0,0,0,0,0,1,81.862,94.0
2056,Okiek,Severely Endangered,50,Kenya;Tanzania,0,0,0,0,0,2,37.409,35.0
2057,Okinawan,Severely Endangered,95000,Japan,0,0,0,0,0,1,92.043,87.0
2058,Okobo,Vulnerable,50000,Nigeria,0,0,0,0,0,1,54.283,39.2
2059,Okodia,Threatened,3600,Nigeria,0,0,0,0,0,1,54.283,39.2
2060,Oksapmin,Vulnerable,8000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2061,Olekha,Critically Endangered,3,Bhutan,0,0,0,0,0,1,44.35,88.4
2062,Olkol,Critically Endangered,5,Australia,0,0,0,0,0,1,86.617,97.1
2063,Olo,Vulnerable,13000,Papua New Guinea,0,0,0,2,1,1,13.723,24.1
2064,Olrat,Critically Endangered,3,Vanuatu,0,0,0,0,0,1,25.976,45.7
2065,Oluta Popoluca,Severely Endangered,12,Mexico,0,0,0,0,0,1,81.582,81.2
2066,Omagua,Critically Endangered,10,Brazil;Peru,0,0,0,0,0,2,87.788,84.2
2067,Omaha-Ponca,Severely Endangered,85,United States,0,0,0,0,0,1,83.298,93.1
2068,Omotik,Severely Endangered,50,Kenya,0,0,0,0,0,1,29.52,35.0
2069,Ona,Extinct,0,Argentina,4,1,0,1,0,1,92.463,89.2
2070,One,Threatened,4450,Papua New Guinea,3,0,5,1,3,1,13.723,24.1
2071,Oneida,Endangered,212,United States;Canada,0,0,0,0,0,2,83.298,94.0
2073,Ongkor Solon,Critically Endangered,1,Kazakhstan;China,0,0,0,0,0,2,64.57,92.9
2075,Onin,Endangered,600,Indonesia,1,0,0,2,1,1,58.572,69.2
2076,Onjob,Endangered,150,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2077,Onondaga,Critically Endangered,52,United States;Canada,0,0,0,0,0,2,83.298,94.0
2078,Ópata,Extinct,0,Mexico,0,0,0,0,0,1,81.582,81.2
2080,Orang Kanaq,Severely Endangered,87,Malaysia,0,0,0,0,0,1,78.716,97.7
2081,Orang Seletar,Endangered,880,Malaysia;Singapore,0,0,0,0,0,2,100.0,97.7
2082,Ordos,Vulnerable,100000,China,0,0,0,0,0,1,64.57,77.5
2083,Orejón,Critically Endangered,100,Peru,0,0,0,0,0,1,78.922,79.5
2084,Original Bangkok Sign Language,Critically Endangered,495,Thailand,0,0,0,0,0,1,53.608,89.5
2085,Original Chiangmai Sign Language,Critically Endangered,19,Thailand,0,0,0,0,0,1,53.608,89.5
2086,Orkon,Severely Endangered,30,Vanuatu,0,0,0,0,0,1,25.976,45.7
2087,Ormu,Endangered,600,Indonesia,0,0,0,0,0,1,58.572,69.2
2088,Oroch,Severely Endangered,150,Russian Federation,0,0,0,0,0,1,75.331,92.2
2089,Oroha,Severely Endangered,38,Solomon Islands,0,0,0,0,0,1,26.037,42.5
2090,Orok,Critically Endangered,60,Russian Federation;Japan,0,0,0,0,0,2,92.043,92.2
2091,Oroqen,Severely Endangered,2500,China,0,0,0,0,0,1,64.57,77.5
2092,Oroshor,Vulnerable,1950,Tajikistan,0,0,0,0,0,1,28.234,56.8
2093,Orowari,Critically Endangered,5,Brazil,0,0,0,0,0,1,87.788,84.2
2094,Oruma,Threatened,5000,Nigeria,0,0,0,0,0,1,54.283,39.2
2096,Ottawa,Severely Endangered,2000,United States;Canada,0,0,0,0,0,2,83.298,94.0
2097,Ouargli,Threatened,5000,Algeria,0,0,0,0,0,1,75.268,76.9
2098,Ouma,Critically Endangered,4,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2099,Owiniga,Endangered,219,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2101,Pa'a,Threatened,8000,Nigeria,0,0,0,0,0,1,54.283,39.2
2103,Paakantyi,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
2104,Pacaraos Quechua,Severely Endangered,35,Peru,0,0,0,0,0,1,78.922,79.5
2106,Padoe,Threatened,6000,Indonesia,0,0,0,0,0,1,58.572,69.2
2107,Paez,Vulnerable,60000,Colombia,0,0,0,0,0,1,82.354,77.3
2108,Pagi,Threatened,1100,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2109,Pahi,Endangered,598,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2111,Paipai,Critically Endangered,3,Mexico,0,0,0,0,0,1,81.582,81.2
2113,Paiter,Endangered,920,Brazil,0,0,0,0,0,1,87.788,84.2
2114,Pakanh,Severely Endangered,10,Australia,0,0,0,0,0,1,86.617,97.1
2115,Palenquero,Endangered,2000,Colombia,0,0,0,0,0,1,82.354,77.3
2116,Palikur,Threatened,2000,Brazil;French Guiana,0,0,0,0,0,2,87.788,84.2
2117,Paloor,Threatened,10000,Senegal,0,0,0,0,0,1,49.579,60.6
2118,Palu'e,Threatened,10000,Indonesia,0,0,0,0,0,1,58.572,69.2
2119,Paluai,Vulnerable,3000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2120,Palyku,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
2121,Pam,Severely Endangered,30,Cameroon,0,2,0,0,0,1,59.315,41.9
2122,Pana (Burkina Faso),Threatened,7800,Burkina Faso,0,0,0,0,0,1,32.52,17.0
2123,Pana (Central African Republic),Vulnerable,85980,Nigeria;Cameroon;Chad;Central African Republic,0,0,0,0,0,4,59.315,41.9
2125,Panasuan,Endangered,800,Indonesia,0,0,0,0,0,1,58.572,69.2
2128,Pani Koch,Endangered,300,India;Bangladesh,0,0,0,0,0,2,40.473,44.5
2129,Panyjima,Severely Endangered,50,Australia,0,0,0,0,0,1,86.617,97.1
2130,Papantla Totonac,Vulnerable,80000,Mexico,0,0,0,0,0,1,81.582,81.2
2131,Papapana,Severely Endangered,106,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2132,Papi,Severely Endangered,70,Papua New Guinea,0,1,0,0,0,1,13.723,24.1
2133,Papuma,Endangered,600,Indonesia,0,0,0,0,0,1,58.572,69.2
2134,Parachi,Threatened,6900,Afghanistan,0,0,0,0,0,1,26.933,17.7
2136,Paresí,Threatened,2000,Brazil,0,0,0,0,0,1,87.788,84.2
2137,Parya,Threatened,7500,Uzbekistan;Tajikistan;Afghanistan,0,0,0,0,0,3,50.532,89.0
2138,Pasi,Endangered,154,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2140,Patuá,Critically Endangered,50,China,0,0,0,0,0,1,64.57,77.5
2141,Patwin,Critically Endangered,1,United States,0,0,0,0,0,1,83.298,93.1
2142,Paulohi,Severely Endangered,50,Indonesia,0,0,0,0,0,1,58.572,69.2
2143,Paumarí,Endangered,200,Brazil,0,0,0,0,0,1,87.788,84.2
2144,Pauserna,Critically Endangered,4,Bolivia,0,0,0,0,0,1,71.186,70.2
2145,Pawaia ,Threatened,4000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2146,Pawnee,Critically Endangered,10,United States,0,0,0,0,0,1,83.298,93.1
2147,Payungu,Critically Endangered,6,Australia,0,0,0,0,0,1,86.617,97.1
2149,Pei,Severely Endangered,80,Papua New Guinea,0,1,0,0,0,1,13.723,24.1
2150,Pela,Vulnerable,600,China;Myanmar,0,0,0,0,0,2,64.57,77.5
2151,Pele-Ata,Threatened,2000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2152,Pemón,Vulnerable,24083,"Brazil;Venezuela, RB;Guyana",0,0,0,0,0,3,88.438,84.2
2153,Penang Sign Language,Endangered,1000,Malaysia,0,0,0,0,0,1,78.716,97.7
2154,Pendau,Threatened,3200,Indonesia,0,0,0,0,0,1,58.572,69.2
2155,Pennsylvania German,Vulnerable,98700,United States;Canada,0,0,0,0,0,2,83.298,94.0
2157,Petjo,Critically Endangered,3,Indonesia,0,0,0,0,0,1,58.572,69.2
2159,Phalok,Extinct,0,Thailand,0,0,0,0,0,1,53.608,89.5
2160,Phalura,Vulnerable,9841,Pakistan,0,0,0,0,0,1,38.04,27.4
2162,Phong-Kniang,Threatened,1000,Lao PDR,0,0,0,0,0,1,38.247,63.6
2163,Phonsung,Endangered,250,Lao PDR,0,0,0,0,0,1,38.247,63.6
2164,Phula,Vulnerable,10000,China;Viet Nam,0,0,0,0,0,2,64.57,78.1
2165,Phunoi,Vulnerable,23618,Lao PDR,0,0,0,0,0,1,38.247,63.6
2166,Piamatsina,Endangered,250,Vanuatu,0,0,0,0,0,1,25.976,45.7
2167,Piame,Severely Endangered,100,Papua New Guinea,0,1,0,0,0,1,13.723,24.1
2168,Piapoco,Threatened,6041,"Colombia;Venezuela, RB",0,0,0,0,0,2,88.438,77.3
2169,Piaroa,Vulnerable,13773,"Colombia;Venezuela, RB",0,0,0,0,0,2,88.438,77.3
2170,Picard,Vulnerable,200000,Belgium;France,0,0,0,0,0,2,98.189,94.6
2171,Picuris,Threatened,225,United States,0,0,0,0,0,1,83.298,93.1
2172,Piemontese,Vulnerable,2000000,Italy,0,0,0,0,0,1,71.973,87.0
2174,Pilagá,Threatened,6000,Argentina,0,0,0,0,0,1,92.463,89.2
2175,Pimbwe,Vulnerable,29000,Tanzania,0,0,0,0,0,1,37.409,29.1
2176,Pinai-Hagahai,Vulnerable,600,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2178,Pini,Severely Endangered,10,Australia,0,0,0,0,0,1,86.617,97.1
2179,Pinikura,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
2180,Pinji,Threatened,5000,Gabon,0,0,0,0,0,1,91.029,71.9
2181,Pintiini,Endangered,300,Australia,0,0,0,0,0,1,86.617,97.1
2182,Pintupi-Luritja,Threatened,2080,Australia,0,0,0,0,0,1,86.617,97.1
2183,Pipil,Critically Endangered,97,El Salvador,0,0,0,0,0,1,75.393,67.7
2184,Pirahã,Vulnerable,389,Brazil,0,0,0,0,0,1,87.788,84.2
2185,Piratapuyo ,Threatened,1330,Brazil;Colombia,0,0,0,0,0,2,87.788,84.2
2186,Pirlatapa,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
2187,Piro,Threatened,3490,Peru,0,0,0,0,0,1,78.922,79.5
2188,Pirriya,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
2189,Piru,Severely Endangered,10,Indonesia,0,0,0,0,0,1,58.572,69.2
2190,Pisaflores Tepehua,Threatened,4000,Mexico,0,0,0,0,0,1,81.582,81.2
2192,Pite Saami,Critically Endangered,42,Sweden;Norway,0,0,0,0,0,2,88.738,99.0
2193,Piti,Threatened,5530,Nigeria,0,0,0,0,0,1,54.283,39.2
2194,Pitjantjatjara,Vulnerable,3000,Australia,0,0,0,0,0,1,86.617,97.1
2195,Pitta-Pitta,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
2196,Piu,Endangered,100,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2197,Plains Indian Sign Language,Critically Endangered,0,United States;Canada,0,0,0,0,0,2,83.298,94.0
2198,Plains Miwok,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
2199,Plapo Krumen,Severely Endangered,100,Côte d'Ivoire,0,0,0,0,0,1,53.149,40.7
2200,Playero,Endangered,400,"Colombia;Venezuela, RB",0,0,0,0,0,2,88.438,77.3
2202,Polci,Vulnerable,50000,Nigeria,0,0,0,0,0,1,54.283,39.2
2203,Pong,Endangered,1500,Viet Nam;Lao PDR,0,0,0,0,0,2,39.48,78.1
2204,Pongu,Vulnerable,20000,Nigeria;Burkina Faso,0,0,0,0,0,2,54.283,39.2
2205,Pontic,Threatened,200000,Greece,0,0,0,0,0,1,80.673,85.0
2206,Popoloca,Vulnerable,17964,Mexico,0,0,0,0,0,1,81.582,81.2
2207,Poqomam,Threatened,9548,Guatemala,0,0,0,0,0,1,53.098,56.1
2208,Poqomchi',Vulnerable,114423,Guatemala,0,0,0,0,0,1,53.098,56.1
2209,Port Sandwich,Threatened,1200,Vanuatu,0,0,0,0,0,1,25.976,45.7
2210,Portuguese Sign Language,Threatened,8000,Portugal,0,0,0,0,0,1,67.906,85.8
2211,Potawatomi,Critically Endangered,10,United States;Canada,0,0,0,0,0,2,83.298,94.0
2213,Pouye,Threatened,817,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2214,Powle-Ma,Endangered,200,Indonesia,0,0,0,0,0,1,58.572,69.2
2215,Poyanawa,Extinct,0,Brazil,0,0,0,0,0,1,87.788,84.2
2216,Prai,Threatened,6281,Thailand,0,0,0,0,0,1,53.608,89.5
2217,Prasuni,Vulnerable,8000,Afghanistan,0,0,0,0,0,1,26.933,17.7
2218,Provençal,Threatened,200000,France,0,0,0,0,0,1,81.777,86.8
2219,Providencia Sign Language,Threatened,1500,Colombia,0,0,0,0,0,1,82.354,77.3
2220,Puare,Severely Endangered,99,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2222,Puinave,Threatened,7154,"Colombia;Venezuela, RB",0,0,0,0,0,2,88.438,77.3
2223,Pukapuka,Endangered,2030,New Zealand;Cook Islands,0,0,0,0,0,2,86.985,96.2
2225,Puma,Threatened,4000,Nepal,0,0,0,0,0,1,21.903,55.8
2226,Punan Batu 1,Severely Endangered,30,Malaysia,0,0,0,0,0,1,78.716,97.7
2227,Punan Merah,Endangered,140,Indonesia,0,0,0,0,0,1,58.572,69.2
2228,Punan Merap,Endangered,200,Indonesia,0,0,0,0,0,1,58.572,69.2
2229,Punthamara,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
2230,Purari,Threatened,10000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2231,Purduna,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
2232,Purepecha,Threatened,117221,Mexico,0,0,0,0,0,1,81.582,81.2
2233,Purik,At risk,132000,Pakistan;India,0,1,0,0,0,2,38.04,27.4
2234,Puroik,Threatened,10000,India;China,0,0,0,0,0,2,64.57,77.5
2235,Puruborá,Critically Endangered,2,Brazil,0,0,0,0,0,1,87.788,84.2
2236,Putai,Severely Endangered,50,Nigeria,0,0,0,0,0,1,54.283,39.2
2237,Putijarra,Critically Endangered,4,Australia,0,0,0,0,0,1,86.617,97.1
2241,Pyu,Endangered,100,Indonesia;Papua New Guinea,0,0,0,0,0,2,58.572,69.2
2242,Q'anjob'al,Vulnerable,99211,Guatemala,0,0,0,0,0,1,53.098,56.1
2243,Q'eqchi',Vulnerable,726723,Guatemala;Belize,0,0,0,0,0,2,53.098,72.4
2244,Qaqet,Threatened,15000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2245,Qila Muji,Vulnerable,1500,China,0,0,0,0,0,1,64.57,77.5
2246,Qinghai Bonan,Threatened,4000,China,0,0,0,0,0,1,64.57,77.5
2247,Quebec Sign Language,Threatened,1365,Canada,0,0,0,0,0,1,81.862,94.0
2248,Queyu,Threatened,7000,China,0,0,0,0,0,1,64.57,77.5
2249,Quileute,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
2251,Rahambuu,Threatened,5000,Indonesia,0,0,0,0,0,1,58.572,69.2
2252,Raji,Endangered,472,India;Nepal,0,0,0,0,0,2,36.364,55.8
2253,Rajong,Threatened,6000,Indonesia,0,0,0,0,0,1,58.572,69.2
2254,Rakahanga-Manihiki,Endangered,320,New Zealand;Cook Islands,0,0,0,0,0,2,86.985,96.2
2255,Raljago,Threatened,1200,Vanuatu,0,0,0,0,0,1,25.976,45.7
2257,Rao,Threatened,4000,Papua New Guinea,1,0,0,0,0,1,13.723,24.1
2259,Rapa Nui,Threatened,2000,Chile,0,0,0,0,0,1,88.012,94.5
2260,Rasawa,Endangered,200,Indonesia,0,0,0,0,0,1,58.572,69.2
2261,Ratsua,Vulnerable,200,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2262,Raute,Vulnerable,700,India;Nepal,0,0,0,0,0,2,36.364,55.8
2263,Rawo,Endangered,506,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
2265,Red Gelao,Critically Endangered,6000,China;Viet Nam,0,0,0,0,0,2,64.57,78.1
2267,Rembarrnga,Severely Endangered,69,Australia,0,0,0,0,0,1,86.617,97.1
2268,Rembong,Threatened,5000,Indonesia,0,0,0,0,0,1,58.572,69.2
2270,Remun,Vulnerable,3542,Malaysia,0,0,0,0,0,1,78.716,97.7
2271,Rennell Island Sign Language,Critically Endangered,1,Solomon Islands,0,0,0,0,0,1,26.037,42.5
2273,Rerep,Endangered,380,Vanuatu,0,0,0,0,0,1,25.976,45.7
2274,Reshe,Vulnerable,44000,Nigeria,0,0,0,0,0,1,54.283,39.2
2275,Resígaro,Critically Endangered,1,Peru,0,0,0,0,0,1,78.922,79.5
2276,Retlatur,Severely Endangered,100,Vanuatu,0,0,0,0,0,1,25.976,45.7
2277,Reyesano,Critically Endangered,15,Bolivia,0,0,0,0,0,1,71.186,70.2
2278,Riang (India),Threatened,5900,India;Bangladesh,0,0,0,0,0,2,40.473,44.5
2279,Riang (Myanmar),Vulnerable,15500,China;Myanmar,0,0,0,0,0,2,64.57,77.5
2280,Rikbaktsá,Threatened,1085,Brazil,0,0,0,0,0,1,87.788,84.2
2281,Rikou,Vulnerable,12000,Indonesia,0,0,0,0,0,1,58.572,69.2
2282,Rincón,Threatened,5000,Mexico,0,0,0,0,0,1,81.582,81.2
2283,Rio Grande Keresan,Endangered,6125,United States,0,0,0,0,0,1,83.298,93.1
2284,Ririo,Severely Endangered,79,Solomon Islands,0,0,0,0,0,1,26.037,42.5
2285,Ritharrngu,Endangered,300,Australia,0,0,0,0,0,1,86.617,97.1
2286,Romagnol,Threatened,2000000,Italy,0,0,0,0,0,1,71.973,87.0
